,State,Agency Type,City,Population1,Crimes Against Persons,Crimes Against Property,Crimes Against Society,Crimes Against Persons,Kidnapping/ Abduction,Sex Offenses,"Sex Offenses, Nonforcible",Burglary/ Breaking & Entering,Destruction/ Damage/ Vandalism,Fraud Offenses,Credit Card/ Automated Teller Machine Fraud,Theft From Building,Motor Vehicle Theft,Robbery,Stolen Property Offenses ,Drug/ Narcotic Violations,Weapon Law Violations
3318,SOUTH CAROLINA,Cities,Cowpens,2202.0,27,58.0,40.0,26,2.0,6.0,1.0,12.0,9.0,13.0,6.0,11.0,1.0,1.0,1.0,32.0,1.0
3319,SOUTH CAROLINA,Cities,Darlington,6313.0,488,853.0,115.0,471,4.0,12.0,2.0,59.0,175.0,73.0,6.0,10.0,12.0,12.0,11.0,78.0,26.0
3320,SOUTH CAROLINA,Cities,Denmark,3562.0,154,314.0,24.0,152,2.0,2.0,2.0,88.0,91.0,8.0,1.0,3.0,6.0,13.0,4.0,15.0,7.0
3321,SOUTH CAROLINA,Cities,Duncan,3240.0,35,181.0,165.0,30,2.0,5.0,2.0,12.0,42.0,25.0,3.0,4.0,5.0,3.0,22.0,91.0,12.0
3322,SOUTH CAROLINA,Cities,Easley,20249.0,574,2160.0,432.0,541,5.0,25.0,2.0,203.0,370.0,186.0,71.0,6.0,58.0,12.0,33.0,266.0,29.0
3323,SOUTH CAROLINA,Cities,Edgefield,4763.0,64,131.0,28.0,55,1.0,4.0,3.0,20.0,43.0,4.0,3.0,20.0,6.0,3.0,2.0,20.0,6.0
3324,SOUTH CAROLINA,Cities,Edisto Beach,415.0,14,97.0,6.0,14,2.0,6.0,2.0,13.0,19.0,2.0,2.0,13.0,11.0,3.0,3.0,4.0,4.0
3325,SOUTH CAROLINA,Cities,Ehrhardt,550.0,8,30.0,10.0,8,2.0,6.0,2.0,2.0,8.0,1.0,6.0,13.0,6.0,3.0,1.0,5.0,3.0
3326,SOUTH CAROLINA,Cities,Elgin,1336.0,38,116.0,11.0,36,2.0,1.0,1.0,8.0,17.0,12.0,3.0,4.0,2.0,6.0,4.0,7.0,1.0
3327,SOUTH CAROLINA,Cities,Elloree,704.0,5,23.0,4.0,4,2.0,1.0,2.0,1.0,6.0,4.0,6.0,13.0,1.0,3.0,3.0,3.0,4.0
3328,SOUTH CAROLINA,Cities,Estill,2033.0,96,178.0,13.0,94,2.0,1.0,1.0,39.0,53.0,9.0,2.0,13.0,2.0,4.0,2.0,1.0,12.0
3329,SOUTH CAROLINA,Cities,Fairfax,1992.0,87,181.0,15.0,85,2.0,2.0,2.0,43.0,47.0,5.0,3.0,25.0,3.0,1.0,1.0,10.0,4.0
3330,SOUTH CAROLINA,Cities,Florence,37681.0,"1,205",4301.0,567.0,"1,150",14.0,38.0,2.0,569.0,790.0,326.0,54.0,32.0,137.0,83.0,30.0,491.0,48.0
3331,SOUTH CAROLINA,Cities,Folly Beach,2700.0,35,120.0,15.0,34,2.0,1.0,2.0,39.0,4.0,7.0,6.0,2.0,6.0,1.0,1.0,9.0,2.0
3332,SOUTH CAROLINA,Cities,Forest Acres,10596.0,462,1229.0,125.0,440,8.0,12.0,2.0,183.0,173.0,97.0,34.0,49.0,33.0,24.0,10.0,71.0,17.0
3333,SOUTH CAROLINA,Cities,Fort Lawn,897.0,16,67.0,0.0,16,2.0,6.0,2.0,10.0,13.0,4.0,6.0,13.0,4.0,3.0,1.0,25.0,4.0
3334,SOUTH CAROLINA,Cities,Fort Mill,11132.0,228,406.0,73.0,226,1.0,6.0,2.0,33.0,117.0,32.0,13.0,67.0,9.0,1.0,5.0,57.0,15.0
3335,SOUTH CAROLINA,Cities,Fountain Inn,8012.0,177,377.0,143.0,168,3.0,5.0,2.0,32.0,102.0,42.0,8.0,3.0,9.0,1.0,11.0,84.0,16.0
3336,SOUTH CAROLINA,Cities,Gaffney,12574.0,426,751.0,148.0,409,2.0,14.0,1.0,107.0,120.0,84.0,36.0,13.0,26.0,7.0,27.0,133.0,11.0
3337,SOUTH CAROLINA,Cities,Gaston,1690.0,26,106.0,28.0,24,2.0,2.0,2.0,11.0,17.0,9.0,6.0,13.0,1.0,2.0,2.0,18.0,3.0
3338,SOUTH CAROLINA,Cities,Georgetown,9225.0,404,1185.0,126.0,388,5.0,7.0,3.0,159.0,279.0,64.0,26.0,37.0,23.0,17.0,21.0,73.0,14.0
3339,SOUTH CAROLINA,Cities,Goose Creek,37387.0,725,1485.0,210.0,676,23.0,24.0,2.0,163.0,286.0,153.0,38.0,10.0,60.0,21.0,36.0,121.0,35.0
3340,SOUTH CAROLINA,Cities,Great Falls,1984.0,65,125.0,12.0,61,1.0,3.0,2.0,23.0,33.0,4.0,1.0,1.0,1.0,1.0,3.0,6.0,2.0
3341,SOUTH CAROLINA,Cities,Greeleyville,431.0,12,33.0,2.0,12,2.0,6.0,2.0,14.0,6.0,3.0,6.0,3.0,1.0,3.0,3.0,2.0,4.0
3342,SOUTH CAROLINA,Cities,Greenville,60953.0,"1,510",5163.0,1600.0,"1,406",26.0,74.0,2.0,617.0,991.0,467.0,117.0,481.0,211.0,104.0,77.0,878.0,217.0
3343,SOUTH CAROLINA,Cities,Greenwood,23564.0,"1,547",3067.0,388.0,"1,485",17.0,42.0,2.0,487.0,707.0,293.0,117.0,12.0,48.0,48.0,28.0,227.0,154.0
3344,SOUTH CAROLINA,Cities,Greer,26249.0,317,1347.0,484.0,288,5.0,21.0,1.0,176.0,275.0,96.0,38.0,65.0,60.0,21.0,22.0,245.0,32.0
3345,SOUTH CAROLINA,Cities,Hampton,2796.0,96,222.0,14.0,91,2.0,4.0,1.0,44.0,54.0,10.0,7.0,4.0,4.0,7.0,3.0,10.0,1.0
3346,SOUTH CAROLINA,Cities,Hardeeville,3047.0,162,335.0,34.0,149,1.0,10.0,2.0,36.0,83.0,20.0,3.0,10.0,23.0,5.0,4.0,23.0,8.0
3347,SOUTH CAROLINA,Cities,Harleyville,706.0,23,80.0,5.0,23,2.0,6.0,2.0,19.0,19.0,2.0,1.0,9.0,2.0,1.0,3.0,5.0,4.0
3348,SOUTH CAROLINA,Cities,Hartsville,7796.0,438,1488.0,163.0,411,9.0,12.0,1.0,171.0,181.0,203.0,136.0,109.0,48.0,24.0,6.0,141.0,20.0
3349,SOUTH CAROLINA,Cities,Hemingway,459.0,14,73.0,46.0,14,2.0,6.0,2.0,9.0,6.0,3.0,6.0,3.0,3.0,2.0,6.0,38.0,2.0
3350,SOUTH CAROLINA,Cities,Holly Hill,1280.0,63,135.0,31.0,61,2.0,2.0,2.0,11.0,14.0,8.0,6.0,9.0,7.0,3.0,3.0,18.0,7.0
3351,SOUTH CAROLINA,Cities,Honea Path,3655.0,189,456.0,19.0,186,1.0,1.0,2.0,80.0,132.0,33.0,6.0,13.0,9.0,1.0,1.0,16.0,2.0
3352,SOUTH CAROLINA,Cities,Inman,2375.0,30,112.0,43.0,26,2.0,4.0,2.0,5.0,21.0,5.0,1.0,3.0,4.0,2.0,2.0,28.0,2.0
3353,SOUTH CAROLINA,Cities,Isle of Palms,4265.0,38,202.0,23.0,36,2.0,2.0,2.0,32.0,28.0,10.0,5.0,13.0,6.0,1.0,3.0,20.0,4.0
3354,SOUTH CAROLINA,Cities,Jackson,1722.0,14,46.0,13.0,14,2.0,6.0,2.0,10.0,9.0,5.0,6.0,13.0,2.0,1.0,3.0,6.0,3.0
3355,SOUTH CAROLINA,Cities,Jamestown,75.0,0,4.0,0.0,,2.0,6.0,2.0,3.0,38.0,13.0,6.0,13.0,1.0,3.0,3.0,25.0,4.0
3356,SOUTH CAROLINA,Cities,Johnsonville,1505.0,12,86.0,8.0,12,2.0,6.0,2.0,21.0,22.0,2.0,6.0,13.0,6.0,1.0,3.0,6.0,2.0
3357,SOUTH CAROLINA,Cities,Johnston,2354.0,45,109.0,4.0,42,2.0,3.0,2.0,18.0,42.0,7.0,4.0,5.0,2.0,3.0,1.0,4.0,4.0
3358,SOUTH CAROLINA,Cities,Jonesville,910.0,13,38.0,14.0,12,2.0,1.0,2.0,3.0,15.0,13.0,6.0,10.0,1.0,3.0,1.0,10.0,4.0
3359,SOUTH CAROLINA,Cities,Kingstree,3325.0,181,506.0,43.0,174,1.0,4.0,2.0,63.0,149.0,12.0,6.0,5.0,11.0,14.0,4.0,22.0,12.0
3360,SOUTH CAROLINA,Cities,Lake City,6789.0,458,922.0,69.0,451,1.0,3.0,2.0,118.0,246.0,69.0,4.0,18.0,33.0,12.0,10.0,52.0,15.0
3361,SOUTH CAROLINA,Cities,Lake View,808.0,41,70.0,22.0,41,2.0,6.0,2.0,14.0,18.0,1.0,6.0,1.0,6.0,2.0,3.0,17.0,2.0
3362,SOUTH CAROLINA,Cities,Lamar,988.0,27,62.0,3.0,27,2.0,6.0,2.0,10.0,10.0,2.0,6.0,3.0,3.0,1.0,2.0,3.0,4.0
3363,SOUTH CAROLINA,Cities,Lancaster,8749.0,590,1066.0,241.0,565,7.0,14.0,1.0,121.0,203.0,102.0,74.0,23.0,19.0,25.0,17.0,172.0,43.0
3364,SOUTH CAROLINA,Cities,Landrum,2423.0,24,80.0,32.0,23,2.0,1.0,2.0,11.0,15.0,7.0,6.0,13.0,3.0,3.0,5.0,20.0,4.0
3365,SOUTH CAROLINA,Cities,Latta,1378.0,99,221.0,44.0,97,2.0,1.0,2.0,32.0,46.0,9.0,6.0,2.0,3.0,4.0,6.0,28.0,10.0
3366,SOUTH CAROLINA,Cities,Laurens,9221.0,505,1059.0,173.0,482,2.0,18.0,1.0,100.0,243.0,83.0,16.0,23.0,18.0,25.0,5.0,141.0,29.0
3367,SOUTH CAROLINA,Cities,Lexington,18352.0,341,1085.0,421.0,327,2.0,12.0,2.0,44.0,133.0,130.0,32.0,55.0,33.0,7.0,15.0,246.0,32.0
3368,SOUTH CAROLINA,Cities,Liberty,3309.0,59,195.0,11.0,58,2.0,1.0,2.0,8.0,54.0,15.0,7.0,22.0,9.0,3.0,3.0,9.0,1.0
3369,SOUTH CAROLINA,Cities,Lyman,3305.0,32,174.0,71.0,31,2.0,1.0,2.0,16.0,33.0,14.0,3.0,13.0,1.0,1.0,2.0,38.0,4.0
3370,SOUTH CAROLINA,Cities,Lynchburg,371.0,6,31.0,1.0,6,2.0,6.0,2.0,8.0,8.0,13.0,6.0,10.0,6.0,3.0,3.0,1.0,4.0
3371,SOUTH CAROLINA,Cities,Manning,4118.0,359,564.0,36.0,349,2.0,7.0,1.0,54.0,86.0,55.0,2.0,5.0,15.0,12.0,4.0,32.0,3.0
3372,SOUTH CAROLINA,Cities,Marion,6960.0,395,1037.0,91.0,372,2.0,15.0,4.0,254.0,283.0,51.0,5.0,3.0,18.0,28.0,13.0,67.0,24.0
3373,SOUTH CAROLINA,Cities,Mauldin,23631.0,263,794.0,438.0,250,6.0,5.0,2.0,86.0,187.0,71.0,10.0,11.0,32.0,6.0,13.0,277.0,30.0
3374,SOUTH CAROLINA,Cities,Mayesville,738.0,3,12.0,1.0,3,2.0,6.0,2.0,1.0,1.0,13.0,6.0,1.0,3.0,3.0,3.0,1.0,4.0
3375,SOUTH CAROLINA,Cities,McColl,2157.0,94,144.0,44.0,89,2.0,5.0,2.0,35.0,29.0,6.0,6.0,5.0,5.0,4.0,3.0,33.0,4.0
3376,SOUTH CAROLINA,Cities,McCormick,2774.0,56,115.0,11.0,55,2.0,1.0,2.0,20.0,24.0,5.0,3.0,5.0,2.0,4.0,3.0,9.0,2.0
3377,SOUTH CAROLINA,Cities,Moncks Corner,8229.0,223,793.0,81.0,212,3.0,7.0,2.0,56.0,131.0,85.0,71.0,18.0,22.0,8.0,8.0,53.0,12.0
3378,SOUTH CAROLINA,Cities,Mount Pleasant,70016.0,752,2058.0,494.0,738,2.0,11.0,1.0,174.0,448.0,220.0,99.0,273.0,60.0,6.0,22.0,266.0,27.0
3379,SOUTH CAROLINA,Cities,Mullins,4680.0,350,702.0,33.0,343,2.0,3.0,2.0,151.0,196.0,40.0,3.0,8.0,9.0,12.0,4.0,16.0,12.0
3380,SOUTH CAROLINA,Cities,Myrtle Beach,28085.0,"1,308",6347.0,853.0,"1,204",16.0,81.0,2.0,668.0,748.0,677.0,336.0,855.0,330.0,195.0,102.0,647.0,65.0
3381,SOUTH CAROLINA,Cities,Newberry,10430.0,341,754.0,185.0,334,2.0,6.0,1.0,112.0,177.0,42.0,11.0,16.0,7.0,15.0,2.0,116.0,14.0
3382,SOUTH CAROLINA,Cities,New Ellenton,2079.0,65,107.0,7.0,62,1.0,2.0,2.0,18.0,34.0,5.0,6.0,2.0,2.0,3.0,3.0,3.0,4.0
3383,SOUTH CAROLINA,Cities,Nichols,369.0,8,15.0,27.0,8,2.0,6.0,2.0,25.5,6.0,4.0,6.0,13.0,6.0,3.0,3.0,19.0,4.0
3384,SOUTH CAROLINA,Cities,Ninety Six,2023.0,50,67.0,50.0,42,5.0,1.0,2.0,20.0,23.0,3.0,2.0,3.0,2.0,3.0,3.0,27.0,3.0
3385,SOUTH CAROLINA,Cities,North Augusta,21639.0,318,1207.0,164.0,307,1.0,8.0,2.0,127.0,158.0,102.0,50.0,65.0,63.0,18.0,10.0,137.0,27.0
3386,SOUTH CAROLINA,Cities,North Charleston,100675.0,"3,855",8579.0,2674.0,"3,689",17.0,133.0,2.0,857.0,1658.0,551.0,280.0,57.0,537.0,215.0,123.0,2129.0,258.0
3387,SOUTH CAROLINA,Cities,Orangeburg,14017.0,488,1573.0,198.0,452,24.0,11.0,1.0,235.0,311.0,163.0,65.0,16.0,54.0,26.0,24.0,165.0,26.0
3388,SOUTH CAROLINA,Cities,Pacolet,2277.0,51,167.0,3.0,50,2.0,1.0,2.0,20.0,31.0,12.0,4.0,6.0,10.0,20.0,3.0,1.0,2.0
3389,SOUTH CAROLINA,Cities,Pageland,2733.0,221,347.0,93.0,214,2.0,7.0,2.0,36.0,96.0,17.0,1.0,6.0,10.0,1.0,3.0,65.0,13.0
3390,SOUTH CAROLINA,Cities,Pelion,692.0,16,37.0,10.0,15,2.0,6.0,1.0,4.0,8.0,6.0,1.0,4.0,1.0,3.0,2.0,5.0,4.0
3391,SOUTH CAROLINA,Cities,Pickens,3165.0,107,251.0,77.0,97,4.0,2.0,4.0,25.0,33.0,12.0,6.0,1.0,16.0,2.0,4.0,36.0,9.0
3392,SOUTH CAROLINA,Cities,Port Royal,10893.0,139,419.0,55.0,130,1.0,7.0,2.0,64.0,112.0,31.0,11.0,8.0,13.0,13.0,6.0,46.0,8.0
3393,SOUTH CAROLINA,Cities,Prosperity,1198.0,12,37.0,14.0,12,2.0,6.0,2.0,9.0,6.0,13.0,6.0,13.0,6.0,3.0,3.0,9.0,1.0
3394,SOUTH CAROLINA,Cities,Ridgeland,4123.0,47,222.0,122.0,38,5.0,2.0,2.0,31.0,39.0,21.0,8.0,13.0,4.0,7.0,1.0,111.0,11.0
3395,SOUTH CAROLINA,Cities,Rock Hill,68064.0,"2,124",4708.0,757.0,"2,020",22.0,74.0,2.0,422.0,1176.0,484.0,171.0,27.0,163.0,115.0,63.0,568.0,161.0
3396,SOUTH CAROLINA,Cities,Salem,136.0,0,0.0,2.0,,2.0,6.0,2.0,25.5,38.0,13.0,6.0,13.0,6.0,3.0,3.0,2.0,4.0
3397,SOUTH CAROLINA,Cities,Salley,404.0,0,12.0,9.0,,2.0,6.0,2.0,2.0,2.0,13.0,6.0,13.0,6.0,3.0,1.0,5.0,1.0
3398,SOUTH CAROLINA,Cities,Saluda,3600.0,103,179.0,56.0,97,1.0,4.0,1.0,42.0,42.0,6.0,1.0,4.0,3.0,3.0,4.0,41.0,5.0
3399,SOUTH CAROLINA,Cities,Santee,964.0,48,145.0,18.0,48,2.0,6.0,2.0,10.0,45.0,14.0,6.0,8.0,11.0,2.0,3.0,14.0,2.0
3400,SOUTH CAROLINA,Cities,Scranton,946.0,4,22.0,4.0,4,2.0,6.0,2.0,2.0,5.0,2.0,6.0,13.0,6.0,1.0,1.0,4.0,4.0
3401,SOUTH CAROLINA,Cities,Seneca,8194.0,292,595.0,452.0,280,2.0,9.0,3.0,64.0,102.0,90.0,58.0,1.0,21.0,8.0,7.0,313.0,16.0
3402,SOUTH CAROLINA,Cities,Simpsonville,18829.0,382,1027.0,193.0,360,7.0,14.0,1.0,84.0,138.0,165.0,57.0,4.0,32.0,7.0,17.0,127.0,24.0
3403,SOUTH CAROLINA,Cities,Society Hill,565.0,3,28.0,9.0,3,2.0,6.0,2.0,3.0,2.0,1.0,6.0,1.0,1.0,3.0,1.0,7.0,2.0
3404,SOUTH CAROLINA,Cities,Spartanburg,37689.0,"1,324",3866.0,879.0,"1,256",18.0,41.0,6.0,482.0,510.0,232.0,59.0,73.0,95.0,120.0,47.0,577.0,67.0
3405,SOUTH CAROLINA,Cities,Springdale,2709.0,40,108.0,44.0,34,2.0,4.0,2.0,13.0,14.0,6.0,1.0,6.0,7.0,3.0,4.0,26.0,2.0
3406,SOUTH CAROLINA,Cities,St. George,2161.0,113,200.0,49.0,111,2.0,2.0,2.0,21.0,53.0,18.0,6.0,4.0,10.0,3.0,2.0,29.0,5.0
3407,SOUTH CAROLINA,Cities,St. Matthews,2038.0,40,116.0,17.0,37,2.0,3.0,2.0,16.0,41.0,5.0,2.0,15.0,9.0,3.0,1.0,11.0,5.0
3408,SOUTH CAROLINA,Cities,St. Stephen,1767.0,43,149.0,27.0,43,2.0,6.0,2.0,35.0,25.0,7.0,3.0,14.0,3.0,3.0,3.0,21.0,3.0
3409,SOUTH CAROLINA,Cities,Sullivans Island,1847.0,6,46.0,13.0,6,2.0,6.0,2.0,5.0,17.0,3.0,6.0,1.0,6.0,3.0,3.0,6.0,4.0
3410,SOUTH CAROLINA,Cities,Summerton,1002.0,26,75.0,27.0,25,2.0,1.0,2.0,8.0,18.0,4.0,6.0,5.0,2.0,3.0,3.0,22.0,1.0
3411,SOUTH CAROLINA,Cities,Summerville,45209.0,789,2110.0,369.0,768,5.0,8.0,2.0,193.0,589.0,115.0,14.0,4.0,103.0,32.0,14.0,217.0,43.0
3412,SOUTH CAROLINA,Cities,Sumter,40911.0,"1,222",3195.0,352.0,"1,196",8.0,10.0,1.0,588.0,575.0,182.0,117.0,131.0,140.0,65.0,2.0,206.0,63.0
3413,SOUTH CAROLINA,Cities,Surfside Beach,3976.0,74,660.0,114.0,65,5.0,4.0,2.0,90.0,135.0,21.0,12.0,70.0,14.0,5.0,13.0,101.0,5.0
3414,SOUTH CAROLINA,Cities,Swansea,852.0,25,53.0,40.0,25,2.0,6.0,2.0,4.0,7.0,5.0,2.0,3.0,3.0,2.0,3.0,19.0,1.0
3415,SOUTH CAROLINA,Cities,Tega Cay,7847.0,49,185.0,18.0,49,2.0,6.0,2.0,16.0,59.0,24.0,16.0,3.0,2.0,3.0,1.0,16.0,2.0
3416,SOUTH CAROLINA,Cities,Travelers Rest,4725.0,100,498.0,139.0,85,7.0,8.0,2.0,31.0,61.0,17.0,7.0,75.0,11.0,2.0,12.0,79.0,15.0
3417,SOUTH CAROLINA,Cities,Turbeville,767.0,24,34.0,10.0,18,2.0,5.0,1.0,6.0,8.0,2.0,6.0,13.0,2.0,1.0,1.0,9.0,4.0
3418,SOUTH CAROLINA,Cities,Union,8390.0,323,762.0,126.0,301,3.0,18.0,1.0,119.0,212.0,39.0,10.0,24.0,8.0,11.0,4.0,97.0,9.0
3419,SOUTH CAROLINA,Cities,Wagener,808.0,15,44.0,9.0,15,2.0,6.0,2.0,8.0,5.0,4.0,6.0,3.0,2.0,1.0,3.0,5.0,2.0
3420,SOUTH CAROLINA,Cities,Walhalla,4313.0,112,247.0,37.0,107,2.0,4.0,1.0,27.0,43.0,13.0,4.0,5.0,9.0,1.0,2.0,31.0,1.0
3421,SOUTH CAROLINA,Cities,Walterboro,5411.0,283,901.0,229.0,271,10.0,2.0,2.0,71.0,188.0,110.0,58.0,22.0,26.0,16.0,22.0,129.0,51.0
3422,SOUTH CAROLINA,Cities,Ware Shoals,2189.0,165,282.0,64.0,153,7.0,5.0,2.0,54.0,72.0,13.0,6.0,1.0,6.0,7.0,5.0,42.0,5.0
3423,SOUTH CAROLINA,Cities,Wellford,2423.0,14,76.0,27.0,12,2.0,2.0,2.0,18.0,15.0,4.0,1.0,13.0,3.0,3.0,2.0,19.0,4.0
3424,SOUTH CAROLINA,Cities,West Columbia,15610.0,539,1447.0,376.0,504,5.0,29.0,2.0,144.0,329.0,101.0,45.0,13.0,65.0,38.0,50.0,223.0,46.0
3425,SOUTH CAROLINA,Cities,Westminster,2445.0,94,195.0,27.0,92,1.0,1.0,2.0,24.0,39.0,12.0,6.0,13.0,2.0,1.0,2.0,12.0,2.0
3426,SOUTH CAROLINA,Cities,West Pelzer,895.0,32,177.0,110.0,29,2.0,3.0,2.0,10.0,9.0,6.0,4.0,19.0,5.0,3.0,1.0,62.0,2.0
3427,SOUTH CAROLINA,Cities,West Union,295.0,11,65.0,2.0,9,2.0,2.0,2.0,8.0,7.0,13.0,6.0,3.0,1.0,3.0,3.0,1.0,4.0
3428,SOUTH CAROLINA,Cities,Whitmire,1464.0,31,75.0,36.0,30,2.0,1.0,2.0,17.0,13.0,3.0,2.0,13.0,6.0,3.0,1.0,26.0,1.0
3429,SOUTH CAROLINA,Cities,Williamston,4002.0,146,303.0,101.0,139,2.0,7.0,2.0,28.0,69.0,9.0,3.0,4.0,7.0,9.0,10.0,57.0,9.0
3430,SOUTH CAROLINA,Cities,Williston,3133.0,107,208.0,56.0,106,2.0,6.0,1.0,37.0,71.0,11.0,5.0,7.0,4.0,3.0,3.0,46.0,5.0
3431,SOUTH CAROLINA,Cities,Winnsboro,3527.0,168,353.0,24.0,161,3.0,3.0,2.0,32.0,95.0,23.0,5.0,7.0,1.0,6.0,3.0,13.0,6.0
3432,SOUTH CAROLINA,Cities,York,7963.0,451,729.0,123.0,433,5.0,11.0,2.0,66.0,163.0,52.0,21.0,18.0,14.0,13.0,19.0,73.0,20.0
3433,SOUTH CAROLINA,Universities and Colleges,Benedict College,3213.0,27,291.0,41.0,26,2.0,1.0,2.0,113.0,34.0,4.0,2.0,107.0,4.0,2.0,3.0,35.0,6.0
3434,SOUTH CAROLINA,Universities and Colleges,Bob Jones University,3631.0,0,42.0,0.0,,2.0,6.0,2.0,23.0,3.0,13.0,6.0,11.0,6.0,3.0,3.0,25.0,4.0
3435,SOUTH CAROLINA,Universities and Colleges,Clemson University,19914.0,30,367.0,64.0,28,2.0,2.0,2.0,29.0,103.0,10.0,4.0,86.0,7.0,3.0,1.0,61.0,3.0
3436,SOUTH CAROLINA,Universities and Colleges,Coastal Carolina University,9084.0,62,374.0,148.0,56,2.0,4.0,2.0,35.0,113.0,29.0,5.0,44.0,2.0,3.0,9.0,88.0,5.0
3437,SOUTH CAROLINA,Universities and Colleges,College of Charleston,11649.0,15,150.0,47.0,12,2.0,3.0,2.0,1.0,63.0,1.0,1.0,34.0,2.0,3.0,3.0,21.0,4.0
3438,SOUTH CAROLINA,Universities and Colleges,Columbia College,1266.0,4,17.0,2.0,3,2.0,1.0,2.0,25.5,6.0,1.0,6.0,1.0,2.0,3.0,2.0,2.0,4.0
3439,SOUTH CAROLINA,Universities and Colleges,Denmark Technical College,1607.0,37,62.0,30.0,37,2.0,6.0,2.0,4.0,11.0,13.0,6.0,13.0,6.0,1.0,3.0,23.0,5.0
3440,SOUTH CAROLINA,Universities and Colleges,Erskine College,773.0,3,11.0,0.0,1,2.0,2.0,2.0,25.5,2.0,13.0,6.0,5.0,6.0,3.0,3.0,25.0,4.0
3441,SOUTH CAROLINA,Universities and Colleges,Francis Marion University,4187.0,32,70.0,50.0,32,2.0,6.0,2.0,1.0,19.0,1.0,6.0,29.0,6.0,3.0,1.0,38.0,3.0
3442,SOUTH CAROLINA,Universities and Colleges,Greenville Technical College,14453.0,15,111.0,14.0,15,2.0,6.0,2.0,13.0,23.0,6.0,2.0,39.0,5.0,3.0,1.0,9.0,2.0
3443,SOUTH CAROLINA,Universities and Colleges,Lander University,3069.0,27,62.0,23.0,23,2.0,4.0,2.0,9.0,17.0,4.0,4.0,8.0,6.0,1.0,3.0,16.0,5.0
3444,SOUTH CAROLINA,Universities and Colleges,Medical University of South Carolina,2678.0,55,183.0,0.0,55,2.0,6.0,2.0,25.5,16.0,8.0,8.0,123.0,6.0,3.0,3.0,25.0,4.0
3445,SOUTH CAROLINA,Universities and Colleges,Midlands Technical College,12224.0,4,22.0,1.0,4,2.0,6.0,2.0,25.5,3.0,13.0,6.0,10.0,1.0,3.0,3.0,1.0,4.0
3446,SOUTH CAROLINA,Universities and Colleges,South Carolina State University,4326.0,21,159.0,31.0,20,1.0,6.0,2.0,28.0,44.0,1.0,6.0,16.0,6.0,4.0,3.0,31.0,4.0
3447,SOUTH CAROLINA,Universities and Colleges,Spartanburg Methodist College,803.0,3,14.0,5.0,3,2.0,6.0,2.0,2.0,3.0,13.0,6.0,3.0,1.0,3.0,3.0,3.0,4.0
3448,SOUTH CAROLINA,Universities and Colleges,The Citadel,3390.0,8,88.0,1.0,8,2.0,6.0,2.0,33.0,16.0,13.0,6.0,14.0,6.0,4.0,1.0,25.0,4.0
3449,SOUTH CAROLINA,Universities and Colleges,Trident Technical College,16781.0,8,68.0,0.0,8,2.0,6.0,2.0,2.0,16.0,3.0,3.0,29.0,5.0,1.0,3.0,25.0,4.0
3450,SOUTH CAROLINA,Universities and Colleges,University of South Carolina:,5227.0,,137.0,32.0,,2.0,6.0,2.0,25.5,38.0,13.0,6.0,13.0,6.0,3.0,3.0,25.0,4.0
3451,SOUTH CAROLINA,Universities and Colleges,Aiken,3277.0,4,51.0,16.0,4,2.0,6.0,2.0,25.5,25.0,2.0,1.0,15.0,2.0,3.0,3.0,14.0,1.0
3452,SOUTH CAROLINA,Universities and Colleges,Columbia,30721.0,64,582.0,177.0,62,2.0,2.0,2.0,32.0,152.0,33.0,31.0,169.0,36.0,3.0,3.0,114.0,1.0
3453,SOUTH CAROLINA,Universities and Colleges,Upstate,5493.0,10,41.0,8.0,9,2.0,1.0,2.0,3.0,6.0,3.0,1.0,12.0,6.0,3.0,3.0,6.0,1.0
3454,SOUTH CAROLINA,Universities and Colleges,Winthrop University,5913.0,22,78.0,41.0,20,2.0,2.0,2.0,25.5,13.0,4.0,1.0,20.0,1.0,3.0,1.0,34.0,7.0
3455,SOUTH CAROLINA,Metropolitan Counties,Aiken,5227.0,"1,852",6124.0,319.0,"1,688",14.0,136.0,10.0,1159.0,1731.0,362.0,177.0,42.0,393.0,47.0,49.0,245.0,68.0
3456,SOUTH CAROLINA,Metropolitan Counties,Anderson,5227.0,"3,777",9216.0,549.0,"3,628",24.0,102.0,12.0,1826.0,1364.0,384.0,171.0,388.0,665.0,110.0,96.0,443.0,74.0
3457,SOUTH CAROLINA,Metropolitan Counties,Beaufort,5227.0,"2,729",5106.0,740.0,"2,622",21.0,70.0,6.0,1018.0,912.0,422.0,142.0,643.0,162.0,90.0,30.0,686.0,40.0
3458,SOUTH CAROLINA,Metropolitan Counties,Berkeley,5227.0,"2,737",5129.0,671.0,"2,620",11.0,89.0,7.0,1000.0,1023.0,347.0,102.0,484.0,384.0,82.0,42.0,609.0,49.0
3459,SOUTH CAROLINA,Metropolitan Counties,Calhoun,5227.0,248,708.0,62.0,225,3.0,18.0,2.0,153.0,205.0,33.0,5.0,1.0,39.0,6.0,21.0,41.0,14.0
3460,SOUTH CAROLINA,Metropolitan Counties,Chester,5227.0,630,1361.0,284.0,608,3.0,13.0,4.0,271.0,315.0,80.0,7.0,6.0,47.0,17.0,17.0,250.0,23.0
3461,SOUTH CAROLINA,Metropolitan Counties,Darlington,5227.0,"1,913",3197.0,708.0,"1,851",8.0,44.0,5.0,741.0,724.0,176.0,59.0,81.0,157.0,33.0,27.0,640.0,50.0
